kepid,radius,mass,cdpp6,koi_count
7110077,0.41,0.43,232.93900000000002,0
7117688,0.537,0.56,144.184,0
7130612,0.527,0.55,340.95,1.0
7092051,0.451,0.47,308.695,0
7106807,0.47700000000000004,0.48,55.492,0
7118061,0.5,0.51,103.45700000000001,0
7118116,0.513,0.52,241.53799999999998,0
7135852,0.52,0.55,196.563,1.0
7174642,0.54,0.57,342.18,0
7178257,0.19899999999999998,0.18,614.239,0
7185487,0.201,0.18,403.48800000000006,0
7100573,0.235,0.21,563.224,0
7103501,0.47,0.5,241.963,0
7174944,0.526,0.53,784.939,0
7180592,0.474,0.49,474.925,0
7180634,0.5539999999999999,0.57,264.781,0
7185789,0.569,0.57,319.46299999999997,0
7137132,0.51,0.52,179.942,0
7180925,0.36,0.37,317.777,0
7131515,0.611,0.61,522.289,0
7093299,0.5479999999999999,0.57,334.295,0
7093310,0.55,0.56,233.207,0
7137883,0.557,0.56,122.852,0
7093688,0.314,0.31,287.138,0
7107941,0.16899999999999998,0.14,40.972,0
7121852,0.203,0.19,514.747,0
7093721,0.606,0.61,74.066,0
7104554,0.535,0.55,323.741,0
7108212,0.534,0.54,120.338,0
7125880,0.565,0.57,120.111,0
7175696,0.58,0.58,555.139,0
7183590,0.46,0.47,37.566,0
7190458,0.494,0.51,161.065,0
7190459,0.42,0.44,225.36900000000003,0
7199756,0.46,0.47,234.843,0
7094109,0.37,0.39,142.037,0
7094486,0.542,0.55,233.488,1.0
7104739,0.43200000000000005,0.45,174.36900000000003,0
7173174,0.5379999999999999,0.56,309.058,0
7094638,0.17300000000000001,0.15,1056.805,0
7094777,0.569,0.57,242.18400000000003,0
7116767,0.598,0.59,51.381,0
7202953,0.45299999999999996,0.47,119.323,0
7215890,0.593,0.59,80.066,0
7265373,0.523,0.54,413.004,0
7265390,0.185,0.17,327.74800000000005,0
7272575,0.5329999999999999,0.54,111.296,0
7282613,0.47,0.48,424.55199999999996,0
7336414,0.537,0.56,252.15099999999998,0
7215965,0.49,0.5,198.86700000000002,0
7269729,0.469,0.48,231.18,0
7282705,0.45,0.46,262.04200000000003,0
7295289,0.336,0.35,317.311,0
7269798,0.42,0.43,152.011,0
7341215,0.29,0.3,516.378,0
7289257,0.28,0.27,124.105,0
7337164,0.535,0.55,219.928,0
7341517,0.11599999999999999,0.09,2727.9809999999998,0
7254671,0.4,0.42,352.483,0
7254750,0.49,0.5,253.923,0
7273833,0.5579999999999999,0.57,155.569,0
7283365,0.444,0.47,219.524,0
7289416,0.575,0.58,160.361,0
7341653,0.166,0.14,1007.819,0
7258939,0.27,0.25,453.384,0
7303973,0.574,0.58,374.713,0
7337334,0.42,0.44,266.341,0
7345195,0.54,0.55,227.352,0
7212779,0.537,0.56,136.764,0
7255000,0.4,0.42,201.542,0
7255169,0.54,0.55,328.925,0
7270844,0.49,0.52,216.209,0
7292375,0.322,0.32,283.20099999999996,0
7304449,0.26,0.24,219.303,1.0
7337588,0.33299999999999996,0.34,207.28900000000002,0
7337770,0.44,0.45,557.043,0
7259477,0.483,0.5,128.84,0
7204462,0.48200000000000004,0.49,101.39299999999999,0
7280953,0.514,0.52,71.982,0
7298163,0.25,0.25,257.176,0
7338033,0.47,0.48,146.59,0
7255871,0.537,0.56,856.1460000000001,0
7259996,0.506,0.51,245.90099999999998,0
7260073,0.27,0.25,460.296,0
7260086,0.33399999999999996,0.33,271.039,0
7298281,0.187,0.16,120.978,0
7335104,0.56,0.57,177.52900000000002,0
7345907,0.5539999999999999,0.57,294.48900000000003,0
7219652,0.503,0.52,80.295,0
7284481,0.317,0.32,433.889,0
7335279,0.451,0.47,75.69,0
7339137,0.47100000000000003,0.48,288.36,0
7335603,0.446,0.46,148.011,0
7214801,0.36,0.38,228.757,0
7214825,0.444,0.47,221.713,0
7287995,0.52,0.54,149.006,3.0
7335857,0.5489999999999999,0.55,60.45,0
7264900,0.303,0.29,207.393,0
7272205,0.563,0.57,293.506,0
7272220,0.474,0.49,174.188,0
7282078,0.551,0.57,203.14700000000002,0
7300322,0.302,0.3,235.91099999999997,0
7300506,0.451,0.47,121.46,0
7205520,0.37,0.4,259.783,0
7215507,0.34,0.36,242.375,0
7272291,0.48,0.5,398.44,0
7340174,0.48,0.49,829.316,0
7340288,0.39,0.41,285.257,0
7215609,0.54,0.55,225.128,0
7268738,0.445,0.46,217.97299999999998,0
7268807,0.5479999999999999,0.57,286.35,0
7272373,0.39,0.41,143.651,0
7294746,0.523,0.54,197.362,0
7336315,0.56,0.57,758.414,0
7364389,0.39,0.41,154.537,0
7377872,0.42,0.43,231.33700000000002,0
7445605,0.57,0.58,621.259,0
7351437,0.43799999999999994,0.45,318.046,0
7378061,0.37,0.38,204.209,0
7417788,0.47700000000000004,0.48,197.864,0
7422278,0.537,0.56,88.43299999999999,0
7435842,0.11800000000000001,0.1,757.561,0
7460575,0.55,0.57,131.309,0
7347932,0.475,0.49,181.55200000000002,0
7417813,0.556,0.56,78.52199999999999,0
7418013,0.54,0.57,245.94400000000002,0
7449695,0.506,0.51,808.5880000000001,0
7456036,0.45399999999999996,0.47,222.615,0
7351907,0.373,0.39,387.731,0
7357788,0.524,0.55,249.27200000000002,0
7357924,0.389,0.41,611.523,0
7422811,0.41,0.43,464.721,0
7374699,0.35600000000000004,0.38,355.82,0
7379420,0.523,0.54,192.796,0
7438997,0.514,0.54,151.743,0
7368642,0.38,0.4,236.26,0
7385913,0.47,0.48,279.166,0
7429786,0.547,0.56,469.599,0
7365833,0.537,0.56,214.735,0
7418796,0.523,0.55,429.55400000000003,0
7418897,0.32,0.32,419.119,0
7426706,0.551,0.57,212.81099999999998,0
7430058,0.56,0.57,228.65099999999998,0
7446955,0.573,0.57,57.608000000000004,0
7456662,0.525,0.55,185.6,0
7456813,0.473,0.49,76.85,0
7456831,0.11599999999999999,0.09,722.695,0
7349014,0.513,0.52,241.183,0
7352892,0.18600000000000003,0.16,221.25599999999997,0
7362849,0.574,0.58,51.625,0
7426780,0.498,0.51,251.049,0
7419170,0.41,0.43,571.068,0
7419248,0.513,0.52,353.211,0
7439819,0.16399999999999998,0.14,506.385,0
7440062,0.159,0.13,274.365,0
7447200,0.53,0.55,79.417,2.0
7450997,0.488,0.5,271.925,0
7350067,0.2,0.18,643.06,0
7381727,0.56,0.56,197.03900000000002,0
7420221,0.486,0.51,451.70300000000003,0
7434040,0.11599999999999999,0.09,1693.271,0
7434110,0.225,0.21,698.12,0
7350394,0.556,0.56,197.50400000000002,0
7430997,0.298,0.29,205.96200000000002,0
7448057,0.56,0.58,646.145,0
7448123,0.524,0.52,16477.121,0
7451448,0.5,0.51,181.14700000000002,0
7367064,0.51,0.52,148.678,0
7382228,0.48200000000000004,0.49,143.781,0
7431659,0.35,0.35,829.862,0
7367141,0.479,0.49,155.471,0
7377223,0.313,0.31,121.36,0
7367336,0.33,0.35,206.06400000000002,0
7367431,0.541,0.56,147.107,0
7372994,0.11599999999999999,0.09,284.73900000000003,0
7445522,0.5720000000000001,0.57,242.623,0
7455287,0.47,0.49,253.89700000000002,3.0
7504202,0.52,0.55,169.30700000000002,0
7542314,0.457,0.47,252.37400000000002,0
7548531,0.4,0.42,199.863,0
7581869,0.107,0.1,112.36399999999999,0
7504551,0.42,0.45,1205.739,0
7523705,0.5720000000000001,0.57,127.93299999999999,0
7523710,0.33799999999999997,0.34,127.344,0
7548914,0.5539999999999999,0.55,186.745,0
7549171,0.45399999999999996,0.46,216.99099999999999,0
7460890,0.439,0.45,64.505,0
7466105,0.5489999999999999,0.55,174.77200000000002,0
7499836,0.49,0.52,259.39599999999996,0
7499943,0.43,0.44,666.205,0
7510742,0.42,0.44,499.569,0
7510767,0.49200000000000005,0.5,116.969,0
7517730,0.124,0.1,423.075,0
7538021,0.501,0.51,33.586999999999996,0
7542911,0.27,0.25,51.545,0
7549594,0.337,0.35,150.661,0
7582511,0.513,0.52,106.524,0
7543006,0.43,0.44,189.4,0
7582691,0.527,0.55,243.16,0
7592990,0.52,0.55,578.448,0
7500850,0.155,0.13,1012.493,0
7505644,0.563,0.57,1154.142,0
7532381,0.34,0.34,210.838,0
7583116,0.451,0.47,150.454,0
7587725,0.494,0.51,148.83100000000002,0
7539013,0.544,0.57,135.894,0
7583577,0.526,0.53,457.286,0
7588024,0.55,0.57,276.68,0
7593749,0.513,0.52,116.07799999999999,0
7596706,0.49,0.5,279.8,0
7501618,0.42,0.44,177.255,0
7583798,0.35,0.36,228.18900000000002,0
7515543,0.45,0.46,129.607,0
7539346,0.537,0.56,139.079,0
7545542,0.602,0.6,314.163,0
7463614,0.534,0.54,95.645,0
7506298,0.485,0.49,180.175,0
7512128,0.49,0.5,210.917,0
7521445,0.341,0.34,263.085,0
7546105,0.354,0.36,187.713,0
7584332,0.51,0.52,122.19200000000001,0
7584747,0.46,0.49,665.081,0
7590933,0.485,0.49,154.569,0
7509281,0.36,0.38,521.925,0
7584817,0.43,0.44,371.871,0
7516478,0.504,0.51,140.974,0
7522591,0.11599999999999999,0.09,368.97,0
7533870,0.16899999999999998,0.14,866.543,0
7581219,0.35,0.37,336.045,0
7585442,0.43799999999999994,0.46,538.9069999999999,0
7503734,0.34,0.36,507.784,0
7513242,0.44,0.46,245.13299999999998,0
7534455,0.51,0.52,224.273,0
7547969,0.424,0.45,793.3589999999999,0
7581487,0.35,0.36,279.272,0
7504049,0.54,0.55,157.325,0
7531136,0.5870000000000001,0.58,69.41199999999999,0
7534552,0.5870000000000001,0.59,60.568000000000005,0
7592133,0.23600000000000002,0.22,309.645,0
7659402,0.5870000000000001,0.58,196.179,0
7659417,0.37,0.4,314.154,0
7671030,0.332,0.33,223.56599999999997,0
7659543,0.332,0.33,235.19400000000002,0
7659614,0.55,0.56,544.339,0
7691437,0.107,0.09,2126.716,0
7659667,0.52,0.53,371.07099999999997,0
7662697,0.47,0.49,263.66200000000003,0
7622850,0.45899999999999996,0.47,197.93,0
7668390,0.126,0.1,676.6360000000001,0
7680165,0.557,0.58,147.78799999999998,0
7686474,0.49200000000000005,0.5,229.89700000000002,0
7660117,0.54,0.54,292.66700000000003,0
7660181,0.42,0.43,520.212,0
7663056,0.528,0.54,1585.59,0
7601573,0.579,0.58,31.053,0
7630663,0.597,0.6,178.283,0
7676756,0.39,0.41,123.978,0
7676799,0.201,0.18,350.37699999999995,0
7680819,0.537,0.56,295.001,0
7695500,0.615,0.62,105.67299999999999,0
7630772,0.318,0.32,135.533,0
7676949,0.42,0.44,241.053,0
7612968,0.537,0.56,197.803,0
7684686,0.37,0.39,265.214,0
7692454,0.569,0.58,95.36200000000001,0
7609819,0.33,0.34,150.55200000000002,0
7613448,0.536,0.56,231.765,0
7625890,0.41,0.43,172.50400000000002,0
7672690,0.267,0.27,520.817,0
7677767,0.584,0.59,50.699,0
7602508,0.5429999999999999,0.56,577.0169999999999,0
7620399,0.5479999999999999,0.57,179.975,0
7626388,0.37,0.39,192.981,0
7661117,0.41,0.42,233.805,0
7664406,0.315,0.33,225.168,0
7620560,0.557,0.58,301.309,0
7661314,0.43,0.46,596.413,0
7661331,0.586,0.59,524.306,0
7678417,0.26,0.24,195.04,0
7701104,0.295,0.3,84.745,0
7621019,0.47,0.48,214.123,0
7661403,0.61,0.61,626.915,0
7693403,0.523,0.54,253.106,0
7603200,0.5,0.52,43.132,3.0
7658920,0.535,0.55,319.32,0
7670700,0.314,0.31,181.442,0
7673428,0.38,0.4,293.632,0
7603569,0.536,0.56,243.58599999999998,0
7659103,0.569,0.57,228.645,0
7659172,0.46399999999999997,0.47,330.796,0
7661851,0.35,0.35,514.134,0
7679096,0.314,0.33,246.12900000000002,0
7734216,0.32899999999999996,0.33,250.824,0
7751748,0.11599999999999999,0.09,265.585,0
7809108,0.501,0.53,76.837,0
7817457,0.11599999999999999,0.09,360.091,0
7734325,0.46,0.48,242.48,0
7734382,0.195,0.17,1619.6570000000002,0
7743830,0.506,0.51,293.371,0
7809312,0.444,0.47,462.25199999999995,0
7817489,0.46,0.49,190.797,0
7730209,0.32799999999999996,0.33,577.2280000000001,0
7802933,0.47,0.48,120.024,0
7809715,0.39,0.41,364.327,0
7809755,0.519,0.53,286.839,0
7809767,0.125,0.1,2911.472,0
7734775,0.27,0.25,334.086,0
7734893,0.43700000000000006,0.46,206.497,0
7740983,0.363,0.37,776.941,0
7744122,0.46399999999999997,0.47,157.745,0
7749381,0.547,0.55,1046.828,0
7755975,0.38,0.4,180.917,0
7799432,0.5539999999999999,0.58,257.623,0
7799514,0.152,0.12,967.0880000000001,0
7730659,0.526,0.55,127.01100000000001,0
7749498,0.547,0.56,480.306,0
7813530,0.54,0.57,160.653,0
7818447,0.11599999999999999,0.09,310.88599999999997,0
7730872,0.547,0.55,307.253,0
7761860,0.537,0.56,281.259,0
7799844,0.139,0.11,3280.461,0
7803692,0.53,0.55,327.79699999999997,0
7731089,0.19899999999999998,0.18,518.516,0
7731163,0.51,0.54,559.153,0
7744840,0.598,0.6,97.333,0
7770831,0.242,0.22,356.76199999999994,0
7799941,0.11800000000000001,0.1,9471.163,0
7800087,0.44,0.46,888.067,0
7804024,0.498,0.51,345.00800000000004,0
7810653,0.483,0.5,230.46900000000002,0
7708454,0.19,0.17,267.65,0
7731281,0.586,0.59,473.29699999999997,1.0
7731334,0.49700000000000005,0.51,269.983,0
7741801,0.48,0.49,198.52,0
7762426,0.298,0.29,355.835,0
7771186,0.38,0.4,183.382,0
7741987,0.253,0.25,850.665,0
7742097,0.55,0.56,524.156,0
7819263,0.11599999999999999,0.09,296.564,0
7708807,0.569,0.57,337.092,0
7708855,0.439,0.45,607.447,0
7731963,0.122,0.11,608.66,0
7739145,0.55,0.57,1233.475,0
7747368,0.535,0.55,164.13099999999997,0
7807873,0.37,0.39,438.74300000000005,0
7807888,0.49,0.5,161.041,0
7807971,0.5,0.53,450.787,0
7811438,0.36,0.38,246.537,0
7819643,0.5479999999999999,0.57,208.583,0
7732242,0.41,0.43,158.101,0
7757418,0.157,0.14,397.907,0
7797516,0.5,0.53,1065.08,0
7800922,0.584,0.59,47.397,0
7808028,0.529,0.56,431.18,0
7728826,0.532,0.55,580.675,0
7739468,0.18,0.16,383.832,0
7772757,0.54,0.55,191.799,0
7797630,0.34,0.36,534.232,0
7816331,0.49200000000000005,0.5,165.426,0
7742951,0.29,0.28,188.41400000000002,0
7801569,0.49,0.52,475.24300000000005,0
7820535,0.126,0.1,105.90899999999999,0
7729309,0.21,0.19,155.763,0
7732797,0.523,0.54,462.64599999999996,0
7748037,0.11599999999999999,0.09,427.30800000000005,0
7748051,0.561,0.56,34.06,0
7812264,0.555,0.56,42.033,0
7751342,0.475,0.49,367.412,0
7751487,0.52,0.55,378.05,0
7773724,0.341,0.34,262.078,0
7812368,0.451,0.47,195.854,0
7820946,0.565,0.57,153.153,0
7729557,0.45899999999999996,0.47,262.7,0
7729558,0.53,0.56,873.196,0
7733540,0.54,0.55,563.236,0
7868967,0.525,0.55,244.981,0
7830019,0.46399999999999997,0.47,265.289,0
7830098,0.501,0.52,74.8,0
7871954,0.51,0.52,100.66,2.0
7871986,0.532,0.55,334.99,0
7830341,0.49200000000000005,0.5,219.049,0
7881278,0.43700000000000006,0.45,212.669,0
7890140,0.336,0.35,399.592,0
7898731,0.5770000000000001,0.58,45.055,0
7898781,0.35,0.36,227.15,0
7834539,0.547,0.55,55.777,0
7878428,0.461,0.47,88.36200000000001,0
7830804,0.17,0.14,779.857,0
7881668,0.467,0.48,62.905,0
7887160,0.537,0.56,212.767,0
7890694,0.36,0.37,222.082,0
7870211,0.537,0.56,358.286,0
7891030,0.42200000000000004,0.44,237.78900000000002,0
7870339,0.563,0.57,397.454,0
7870390,0.52,0.54,269.278,3.0
7847566,0.33399999999999996,0.33,216.33700000000002,0
7867585,0.45,0.46,409.231,0
7872997,0.469,0.49,301.194,0
7882229,0.5539999999999999,0.55,249.05,0
7879456,0.578,0.58,34.633,0
7882472,0.436,0.45,229.87900000000002,0
7867964,0.39,0.41,356.983,0
7875008,0.45,0.46,224.28099999999998,0
7875011,0.317,0.31,176.822,0
7884347,0.37,0.39,133.89700000000002,0
7836428,0.41,0.43,231.41299999999998,0
7877209,0.35,0.36,410.221,0
7900436,0.52,0.53,217.111,0
7907423,0.42,0.44,169.577,3.0
7840820,0.527,0.55,240.922,0
7868467,0.542,0.54,125.117,0
7877270,0.516,0.54,231.1,0
7880206,0.508,0.54,185.032,0
7903291,0.595,0.6,112.24,0
7907712,0.46399999999999997,0.47,135.249,0
7840840,0.402,0.42,200.313,0
7868544,0.193,0.17,852.153,0
7871438,0.494,0.5,342.689,0
7871442,0.46399999999999997,0.47,125.211,0
7889173,0.5429999999999999,0.56,209.055,0
7849619,0.49200000000000005,0.5,363.00800000000004,0
7880466,0.537,0.56,147.606,0
7868756,0.444,0.47,475.51099999999997,0
7939565,0.21600000000000003,0.2,336.855,0
7946626,0.33399999999999996,0.33,588.5369999999999,0
8005405,0.24,0.23,370.07300000000004,0
8013221,0.32299999999999995,0.33,45.376999999999995,0
7939888,0.469,0.5,50.005,0
7950450,0.44299999999999995,0.46,144.375,0
7955545,0.11599999999999999,0.09,454.81199999999995,0
7986325,0.11599999999999999,0.09,1511.789,0
8008320,0.431,0.45,126.959,0
8013419,0.54,0.56,172.49400000000003,1.0
7936514,0.39,0.41,415.975,0
7940020,0.3,0.29,279.618,0
8008547,0.501,0.53,286.922,0
8013517,0.537,0.56,237.608,0
8018340,0.5,0.51,232.28900000000002,0
8008646,0.475,0.49,331.629,0
8018547,0.51,0.53,247.987,1.0
7936874,0.245,0.25,741.826,0
7960044,0.162,0.14,230.923,0
8005973,0.5579999999999999,0.56,1200.376,0
7937153,0.444,0.47,198.977,0
7951019,0.24,0.23,496.784,0
7951063,0.474,0.49,147.959,0
7956465,0.579,0.58,870.643,0
7987934,0.602,0.61,290.905,0
8006220,0.23,0.22,557.494,0
7941412,0.474,0.49,285.425,0
7941437,0.381,0.39,140.931,0
7960606,0.327,0.32,245.96400000000003,0
7976273,0.446,0.46,129.827,0
7953589,0.573,0.57,89.715,0
7988823,0.37,0.39,259.955,0
7988894,0.49,0.5,346.19199999999995,0
8009549,0.446,0.46,160.961,0
7983929,0.563,0.57,303.93,0
7938239,0.33,0.35,371.381,0
7957625,0.18899999999999997,0.17,1177.075,0
7976805,0.41,0.43,215.588,0
8007234,0.322,0.32,395.647,0
7938615,0.444,0.47,157.138,0
7954192,0.41,0.43,237.607,0
7954195,0.332,0.33,273.633,0
7973675,0.36,0.38,284.835,0
8010330,0.47100000000000003,0.48,202.98,0
8016887,0.414,0.44,117.508,0
7938787,0.235,0.21,168.233,0
7949266,0.27,0.25,112.133,0
7954276,0.565,0.57,81.668,0
7958062,0.588,0.61,106.85,0
8022522,0.494,0.51,328.13300000000004,0
7938883,0.53,0.56,1103.969,0
8007621,0.43200000000000005,0.46,366.99300000000005,0
8017291,0.494,0.51,191.907,0
8022889,0.45,0.46,140.363,0
7949663,0.486,0.5,221.31400000000002,0
7949846,0.38,0.4,78.186,0
7954838,0.11599999999999999,0.09,308.626,0
7967416,0.34,0.36,249.09900000000002,0
8004730,0.42,0.45,557.352,0
8004876,0.28800000000000003,0.28,205.204,0
8012943,0.35,0.36,397.44800000000004,0
7944721,0.466,0.49,403.181,0
8007910,0.27,0.25,249.796,0
8035000,0.4,0.42,187.234,0
8074803,0.38,0.39,292.284,0
8078875,0.479,0.49,350.941,0
8088272,0.5,0.53,263.801,0
8093291,0.11599999999999999,0.09,829.092,0
8046690,0.434,0.45,221.018,0
8046850,0.37,0.38,194.01,0
8085465,0.532,0.55,255.36599999999999,0
8093473,0.3,0.29,494.966,0
8093813,0.42,0.44,351.23400000000004,0
8027679,0.195,0.18,514.4540000000001,0
8075991,0.52,0.55,252.392,0
8057610,0.48,0.51,238.67700000000002,0
8086398,0.46,0.47,189.763,0
8090928,0.26,0.24,188.36700000000002,0
8094234,0.541,0.56,248.13400000000001,0
8097851,0.46399999999999997,0.47,160.654,0
8110870,0.56,0.56,167.74200000000002,0
8111203,0.426,0.45,79.26100000000001,0
8098178,0.38,0.41,1000.247,0
8107822,0.55,0.58,232.84799999999998,0
8036551,0.135,0.11,2376.772,0
8052057,0.11599999999999999,0.09,319.605,0
8059303,0.5379999999999999,0.56,141.911,0
8076470,0.524,0.54,391.394,0
8098228,0.46299999999999997,0.48,391.74699999999996,0
8107903,0.27,0.27,752.304,0
8052511,0.4,0.42,243.49599999999998,0
8086878,0.444,0.47,113.84100000000001,0
8028923,0.466,0.48,190.805,0
8040522,0.183,0.16,3400.02,0
8073612,0.439,0.47,9463.404,0
8082302,0.569,0.57,246.28599999999997,0
8073648,0.45799999999999996,0.48,518.874,0
8077356,0.35,0.36,148.135,0
8087195,0.33,0.34,143.19299999999998,0
8087274,0.52,0.54,200.607,0
8105550,0.62,0.62,60.074,0
8025611,0.385,0.4,230.40200000000002,0
8082910,0.47,0.48,89.65,0
8095972,0.244,0.22,219.88400000000001,0
8112537,0.556,0.56,87.098,0
8074386,0.188,0.18,447.16900000000004,0
8093068,0.11599999999999999,0.09,441.57300000000004,0
8078638,0.494,0.51,199.96,0
8085076,0.52,0.55,134.567,0
8093199,0.11599999999999999,0.09,646.901,0
8142993,0.445,0.46,283.591,0
8150479,0.368,0.38,236.77200000000002,0
8183594,0.36,0.37,130.999,0
8155169,0.36,0.37,253.315,0
8167223,0.37,0.39,128.904,0
8173309,0.57,0.58,245.09900000000002,0
8180253,0.525,0.55,177.00400000000002,0
8151009,0.451,0.47,254.614,0
8143903,0.34,0.35,95.30799999999999,0
8161403,0.225,0.21,628.525,0
8114225,0.366,0.38,220.16299999999998,0
8161536,0.131,0.11,1443.405,0
8194410,0.557,0.56,268.147,0
8153154,0.43700000000000006,0.46,115.11200000000001,0
8158164,0.48,0.49,207.274,0
8161771,0.537,0.56,124.98200000000001,0
8167996,0.49200000000000005,0.5,156.127,3.0
8144291,0.303,0.3,281.22900000000004,0
8153528,0.545,0.56,113.613,0
8158579,0.41,0.43,321.627,0
8161989,0.469,0.48,335.17400000000004,0
8168452,0.386,0.4,92.094,0
8189555,0.45,0.48,288.358,0
8189801,0.5539999999999999,0.55,256.52099999999996,1.0
8144788,0.349,0.37,353.787,0
8162250,0.5489999999999999,0.55,145.915,0
8181813,0.11599999999999999,0.09,905.033,0
8197652,0.569,0.57,286.651,0
8154114,0.163,0.14,82.93799999999999,0
8190637,0.607,0.61,215.422,0
8149401,0.54,0.57,205.139,0
8149616,0.275,0.26,319.369,0
8154277,0.425,0.45,452.63699999999994,0
8162585,0.557,0.58,860.258,0
8191015,0.55,0.57,227.269,0
8125217,0.45899999999999996,0.47,338.20300000000003,0
8145190,0.52,0.55,492.838,0
8149782,0.54,0.56,249.68900000000002,0
8191181,0.46799999999999997,0.49,171.513,0
8191404,0.327,0.33,265.39799999999997,0
8196449,0.607,0.61,348.62699999999995,0
8119884,0.254,0.24,195.354,0
8183277,0.213,0.21,149.043,0
8120608,0.46,0.48,114.258,5.0
8160331,0.11599999999999999,0.09,1022.4680000000001,0
8172915,0.523,0.54,265.637,0
8228206,0.157,0.13,262.39799999999997,0
8241781,0.3,0.31,225.25099999999998,0
8249066,0.11599999999999999,0.09,323.029,0
8242064,0.35,0.36,291.36,0
8249268,0.47,0.48,141.969,0
8258140,0.52,0.53,220.13099999999997,0
8258370,0.387,0.41,174.06099999999998,0
8283025,0.54,0.57,242.179,0
8213019,0.563,0.57,283.782,0
8235487,0.49,0.5,178.799,0
8235654,0.401,0.42,397.596,0
8218687,0.42,0.44,75.34899999999999,0
8228868,0.49200000000000005,0.5,195.243,0
8235924,0.565,0.57,109.083,1.0
8264485,0.52,0.52,1395.141,0
8278279,0.61,0.61,692.998,0
8278285,0.53,0.55,291.291,0
8283487,0.45299999999999996,0.47,193.43599999999998,0
8210318,0.45,0.47,466.152,0
8210323,0.42,0.44,250.475,0
8229044,0.11599999999999999,0.09,461.273,0
8278444,0.29,0.31,196.34900000000002,0
8229263,0.196,0.18,577.663,0
8236202,0.537,0.56,244.021,0
8259829,0.585,0.59,585.7669999999999,0
8213936,0.49,0.52,297.907,0
8229458,0.537,0.56,130.028,1.0
8278973,0.25,0.23,384.259,0
8219352,0.5,0.51,123.477,0
8233490,0.44299999999999995,0.46,92.741,0
8226440,0.36,0.38,196.268,0
8279274,0.36,0.37,236.415,0
8279330,0.569,0.57,177.217,0
8284382,0.17300000000000001,0.15,385.991,0
8221528,0.25,0.23,632.6469999999999,0
8233795,0.451,0.47,263.65,0
8240269,0.4,0.43,476.541,0
8247428,0.11599999999999999,0.09,2918.861,0
8255148,0.589,0.59,134.8,0
8279492,0.11599999999999999,0.09,434.414,0
8279651,0.56,0.58,290.036,0
8221788,0.5539999999999999,0.58,270.272,0
8233939,0.5479999999999999,0.56,86.941,0
8233951,0.19399999999999998,0.17,218.736,0
8255523,0.535,0.56,261.876,0
8233955,0.586,0.59,406.059,0
8240872,0.55,0.56,155.428,0
8256040,0.48700000000000004,0.51,286.762,0
8280113,0.44,0.45,277.935,0
8284959,0.33399999999999996,0.34,332.96,0
8217154,0.537,0.56,157.232,0
8217295,0.36,0.37,89.07600000000001,0
8230829,0.537,0.56,237.771,0
8234226,0.557,0.56,303.528,0
8256511,0.488,0.5,227.00400000000002,0
8265007,0.637,0.66,237.0,0
8222407,0.43,0.46,399.94199999999995,0
8222581,0.185,0.16,313.765,0
8248415,0.34,0.35,230.743,0
8212368,0.5539999999999999,0.58,163.86599999999999,0
8227661,0.11599999999999999,0.09,233.207,0
8257134,0.43,0.45,686.304,0
8277365,0.513,0.52,384.695,0
8280599,0.54,0.57,134.33,0
8212592,0.496,0.52,737.67,0
8245390,0.25,0.23,387.04400000000004,0
8248801,0.609,0.61,229.386,0
8370394,0.27,0.25,121.58200000000001,0
8292758,0.594,0.6,416.733,0
8351396,0.54,0.57,83.575,0
8362005,0.35,0.36,148.828,0
8297307,0.316,0.32,205.929,0
8365200,0.37,0.39,156.435,0
8293258,0.41,0.43,172.707,0
8301588,0.45399999999999996,0.47,256.142,0
8343567,0.55,0.56,586.436,0
8351704,0.4,0.41,179.71200000000002,1.0
8351810,0.6,0.6,29.123,0
8293417,0.47,0.48,313.293,0
8297629,0.38,0.4,75.26100000000001,0
8331192,0.106,0.1,1103.203,0
8288674,0.519,0.53,201.00900000000001,0
8288684,0.5379999999999999,0.56,201.269,0
8309936,0.223,0.2,56.141000000000005,0
8310086,0.332,0.34,228.412,0
8343785,0.526,0.53,478.38699999999994,0
8294051,0.54,0.57,309.12,0
8302467,0.569,0.57,1027.6,0
8302555,0.34,0.35,397.76800000000003,0
8323398,0.557,0.58,169.53599999999997,0
8323645,0.547,0.55,279.563,0
8289274,0.54,0.55,220.755,0
8344414,0.613,0.62,43.126000000000005,0
8363450,0.519,0.53,237.468,0
8289460,0.302,0.31,465.333,0
8289464,0.39,0.41,259.189,0
8344757,0.18100000000000002,0.16,813.945,0
8344814,0.532,0.54,293.778,0
8363726,0.537,0.56,312.163,0
8299093,0.301,0.29,162.15,0
8331561,0.625,0.63,816.3710000000001,0
8350261,0.525,0.55,220.204,0
8295380,0.54,0.56,203.726,0
8312120,0.628,0.62,112.95,0
8325962,0.5329999999999999,0.55,238.52,0
8364309,0.597,0.6,344.103,0
8345627,0.419,0.43,503.98800000000006,0
8367644,0.41,0.43,304.699,1.0
8295781,0.466,0.48,170.93200000000002,0
8345656,0.18899999999999997,0.17,1336.9660000000001,0
8356004,0.537,0.56,141.276,0
8364600,0.48,0.49,509.35,0
8292445,0.46,0.47,287.954,0
8296121,0.5710000000000001,0.57,201.36900000000003,0
8364723,0.58,0.6,436.31,0
8292510,0.42,0.44,176.99900000000002,0
8415336,0.514,0.53,123.66,0
8377279,0.36,0.37,216.77200000000002,0
